dataset	byzantine_fraction	noise_variance	attack_mode	samples_per_node	accuracy_type	accuracy	Aggregation Method
cifar10	0.1	0.1	add_noise	64	krum_test_accuracy	39.01	krum
cifar10	0.1	1.0	add_noise	64	krum_test_accuracy	39.78	krum
cifar10	0.1	10.0	add_noise	64	krum_test_accuracy	39.41	krum
cifar10	0.1	100.0	add_noise	64	krum_test_accuracy	39.12	krum
cifar10	0.1	200.0	add_noise	64	krum_test_accuracy	39.58	krum
cifar10	0.2	0.01	add_noise	16	krum_test_accuracy	39.0	krum
cifar10	0.2	0.1	add_noise	16	krum_test_accuracy	37.0	krum
cifar10	0.2	1.0	add_noise	16	krum_test_accuracy	37.67	krum
cifar10	0.2	10.0	add_noise	16	krum_test_accuracy	38.690000000000005	krum
cifar10	0.2	100.0	add_noise	16	krum_test_accuracy	38.02	krum
cifar10	0.2	200.0	add_noise	16	krum_test_accuracy	39.57	krum
cifar10	0.2	0.01	add_noise	32	krum_test_accuracy	40.47	krum
cifar10	0.2	0.1	add_noise	32	krum_test_accuracy	39.13	krum
cifar10	0.2	1.0	add_noise	32	krum_test_accuracy	39.96	krum
cifar10	0.2	10.0	add_noise	32	krum_test_accuracy	39.55	krum
cifar10	0.2	100.0	add_noise	32	krum_test_accuracy	39.36	krum
cifar10	0.2	200.0	add_noise	32	krum_test_accuracy	39.41	krum
cifar10	0.2	0.01	add_noise	64	krum_test_accuracy	39.39	krum
cifar10	0.2	0.1	add_noise	64	krum_test_accuracy	39.49	krum
cifar10	0.2	1.0	add_noise	64	krum_test_accuracy	38.35	krum
cifar10	0.2	10.0	add_noise	64	krum_test_accuracy	39.3	krum
cifar10	0.2	100.0	add_noise	64	krum_test_accuracy	38.28	krum
cifar10	0.2	200.0	add_noise	64	krum_test_accuracy	38.5	krum
cifar10	0.3	0.01	add_noise	16	krum_test_accuracy	39.43	krum
cifar10	0.3	0.1	add_noise	16	krum_test_accuracy	38.440000000000005	krum
cifar10	0.3	1.0	add_noise	16	krum_test_accuracy	37.96	krum
cifar10	0.3	10.0	add_noise	16	krum_test_accuracy	38.940000000000005	krum
cifar10	0.3	100.0	add_noise	16	krum_test_accuracy	39.290000000000006	krum
cifar10	0.3	200.0	add_noise	16	krum_test_accuracy	38.78	krum
cifar10	0.3	0.01	add_noise	32	krum_test_accuracy	39.3	krum
cifar10	0.3	0.1	add_noise	32	krum_test_accuracy	40.53	krum
cifar10	0.3	1.0	add_noise	32	krum_test_accuracy	39.78	krum
cifar10	0.3	10.0	add_noise	32	krum_test_accuracy	39.43	krum
cifar10	0.3	100.0	add_noise	32	krum_test_accuracy	40.16	krum
cifar10	0.3	200.0	add_noise	32	krum_test_accuracy	39.0	krum
cifar10	0.3	0.01	add_noise	64	krum_test_accuracy	40.02	krum
cifar10	0.3	0.1	add_noise	64	krum_test_accuracy	38.080000000000005	krum
cifar10	0.3	1.0	add_noise	64	krum_test_accuracy	38.67	krum
cifar10	0.3	10.0	add_noise	64	krum_test_accuracy	39.28	krum
cifar10	0.3	100.0	add_noise	64	krum_test_accuracy	39.23	krum
spambase	0.1	0.01	add_noise	16	hyperbolic_train_accuracy	92.25543478260867	hyperbolic median
spambase	0.1	0.1	add_noise	16	hyperbolic_train_accuracy	92.20108695652172	hyperbolic median
spambase	0.1	1.0	add_noise	16	hyperbolic_train_accuracy	92.17391304347828	hyperbolic median
spambase	0.1	10.0	add_noise	16	hyperbolic_train_accuracy	92.28260869565216	hyperbolic median
spambase	0.1	100.0	add_noise	16	hyperbolic_train_accuracy	92.20108695652172	hyperbolic median
spambase	0.1	200.0	add_noise	16	hyperbolic_train_accuracy	92.25543478260867	hyperbolic median
spambase	0.1	0.01	add_noise	32	hyperbolic_train_accuracy	91.79347826086956	hyperbolic median
spambase	0.1	0.1	add_noise	32	hyperbolic_train_accuracy	91.79347826086956	hyperbolic median
spambase	0.1	1.0	add_noise	32	hyperbolic_train_accuracy	91.79347826086956	hyperbolic median
spambase	0.1	10.0	add_noise	32	hyperbolic_train_accuracy	91.7391304347826	hyperbolic median
spambase	0.1	100.0	add_noise	32	hyperbolic_train_accuracy	91.79347826086956	hyperbolic median
spambase	0.1	200.0	add_noise	32	hyperbolic_train_accuracy	91.79347826086956	hyperbolic median
spambase	0.1	0.01	add_noise	64	hyperbolic_train_accuracy	91.08695652173913	hyperbolic median
spambase	0.1	0.1	add_noise	64	hyperbolic_train_accuracy	91.05978260869566	hyperbolic median
spambase	0.1	1.0	add_noise	64	hyperbolic_train_accuracy	91.08695652173913	hyperbolic median
spambase	0.1	10.0	add_noise	64	hyperbolic_train_accuracy	91.1141304347826	hyperbolic median
spambase	0.1	100.0	add_noise	64	hyperbolic_train_accuracy	91.1413043478261	hyperbolic median
spambase	0.1	200.0	add_noise	64	hyperbolic_train_accuracy	91.08695652173913	hyperbolic median
spambase	0.1	0.01	add_noise	128	hyperbolic_train_accuracy	90.89673913043478	hyperbolic median
spambase	0.1	0.1	add_noise	128	hyperbolic_train_accuracy	90.95108695652176	hyperbolic median
spambase	0.1	1.0	add_noise	128	hyperbolic_train_accuracy	90.89673913043478	hyperbolic median
spambase	0.1	10.0	add_noise	128	hyperbolic_train_accuracy	90.8695652173913	hyperbolic median
spambase	0.1	100.0	add_noise	128	hyperbolic_train_accuracy	90.84239130434784	hyperbolic median
spambase	0.1	200.0	add_noise	128	hyperbolic_train_accuracy	90.8695652173913	hyperbolic median
spambase	0.2	0.01	add_noise	16	hyperbolic_train_accuracy	92.20108695652172	hyperbolic median
spambase	0.2	0.1	add_noise	16	hyperbolic_train_accuracy	92.20108695652172	hyperbolic median
spambase	0.2	1.0	add_noise	16	hyperbolic_train_accuracy	92.17391304347828	hyperbolic median
spambase	0.2	10.0	add_noise	16	hyperbolic_train_accuracy	92.28260869565216	hyperbolic median
spambase	0.2	100.0	add_noise	16	hyperbolic_train_accuracy	92.28260869565216	hyperbolic median
spambase	0.2	200.0	add_noise	16	hyperbolic_train_accuracy	92.22826086956522	hyperbolic median
spambase	0.2	0.01	add_noise	32	hyperbolic_train_accuracy	91.82065217391305	hyperbolic median
spambase	0.2	0.1	add_noise	32	hyperbolic_train_accuracy	91.79347826086956	hyperbolic median
spambase	0.2	1.0	add_noise	32	hyperbolic_train_accuracy	91.7663043478261	hyperbolic median
spambase	0.2	10.0	add_noise	32	hyperbolic_train_accuracy	91.79347826086956	hyperbolic median
spambase	0.2	100.0	add_noise	32	hyperbolic_train_accuracy	91.82065217391305	hyperbolic median
spambase	0.2	200.0	add_noise	32	hyperbolic_train_accuracy	91.79347826086956	hyperbolic median
spambase	0.2	0.01	add_noise	64	hyperbolic_train_accuracy	91.08695652173913	hyperbolic median
spambase	0.2	0.1	add_noise	64	hyperbolic_train_accuracy	91.08695652173913	hyperbolic median
spambase	0.2	1.0	add_noise	64	hyperbolic_train_accuracy	91.1141304347826	hyperbolic median
spambase	0.2	10.0	add_noise	64	hyperbolic_train_accuracy	91.08695652173913	hyperbolic median
spambase	0.2	100.0	add_noise	64	hyperbolic_train_accuracy	91.08695652173913	hyperbolic median
spambase	0.2	200.0	add_noise	64	hyperbolic_train_accuracy	91.08695652173913	hyperbolic median
spambase	0.2	0.01	add_noise	128	hyperbolic_train_accuracy	90.89673913043478	hyperbolic median
spambase	0.2	0.1	add_noise	128	hyperbolic_train_accuracy	90.92391304347828	hyperbolic median
spambase	0.2	1.0	add_noise	128	hyperbolic_train_accuracy	90.92391304347828	hyperbolic median
spambase	0.2	10.0	add_noise	128	hyperbolic_train_accuracy	90.8695652173913	hyperbolic median
spambase	0.2	100.0	add_noise	128	hyperbolic_train_accuracy	90.81521739130434	hyperbolic median
spambase	0.2	200.0	add_noise	128	hyperbolic_train_accuracy	90.81521739130434	hyperbolic median
spambase	0.3	0.01	add_noise	16	hyperbolic_train_accuracy	92.3913043478261	hyperbolic median
spambase	0.3	0.1	add_noise	16	hyperbolic_train_accuracy	92.17391304347828	hyperbolic median
spambase	0.3	1.0	add_noise	16	hyperbolic_train_accuracy	92.20108695652172	hyperbolic median
spambase	0.3	10.0	add_noise	16	hyperbolic_train_accuracy	92.20108695652172	hyperbolic median
spambase	0.3	100.0	add_noise	16	hyperbolic_train_accuracy	92.28260869565216	hyperbolic median
spambase	0.3	200.0	add_noise	16	hyperbolic_train_accuracy	92.17391304347828	hyperbolic median
spambase	0.3	0.01	add_noise	32	hyperbolic_train_accuracy	91.79347826086956	hyperbolic median
spambase	0.3	0.1	add_noise	32	hyperbolic_train_accuracy	91.7663043478261	hyperbolic median
spambase	0.3	1.0	add_noise	32	hyperbolic_train_accuracy	91.79347826086956	hyperbolic median
spambase	0.3	10.0	add_noise	32	hyperbolic_train_accuracy	91.79347826086956	hyperbolic median
spambase	0.3	100.0	add_noise	32	hyperbolic_train_accuracy	91.7391304347826	hyperbolic median
spambase	0.3	200.0	add_noise	32	hyperbolic_train_accuracy	91.82065217391305	hyperbolic median
spambase	0.3	0.01	add_noise	64	hyperbolic_train_accuracy	91.05978260869566	hyperbolic median
spambase	0.3	0.1	add_noise	64	hyperbolic_train_accuracy	91.05978260869566	hyperbolic median
spambase	0.3	1.0	add_noise	64	hyperbolic_train_accuracy	91.1413043478261	hyperbolic median
spambase	0.3	10.0	add_noise	64	hyperbolic_train_accuracy	91.08695652173913	hyperbolic median
spambase	0.3	100.0	add_noise	64	hyperbolic_train_accuracy	91.05978260869566	hyperbolic median
spambase	0.3	200.0	add_noise	64	hyperbolic_train_accuracy	91.08695652173913	hyperbolic median
spambase	0.3	0.01	add_noise	128	hyperbolic_train_accuracy	90.89673913043478	hyperbolic median
spambase	0.3	0.1	add_noise	128	hyperbolic_train_accuracy	90.8695652173913	hyperbolic median
spambase	0.3	1.0	add_noise	128	hyperbolic_train_accuracy	90.8695652173913	hyperbolic median
spambase	0.3	10.0	add_noise	128	hyperbolic_train_accuracy	90.78804347826087	hyperbolic median
spambase	0.3	100.0	add_noise	128	hyperbolic_train_accuracy	90.84239130434784	hyperbolic median
spambase	0.3	200.0	add_noise	128	hyperbolic_train_accuracy	90.81521739130434	hyperbolic median
spambase	0.4	0.01	add_noise	16	hyperbolic_train_accuracy	92.47282608695652	hyperbolic median
spambase	0.4	0.1	add_noise	16	hyperbolic_train_accuracy	92.20108695652172	hyperbolic median
spambase	0.4	1.0	add_noise	16	hyperbolic_train_accuracy	92.25543478260867	hyperbolic median
spambase	0.4	10.0	add_noise	16	hyperbolic_train_accuracy	92.25543478260867	hyperbolic median
spambase	0.4	100.0	add_noise	16	hyperbolic_train_accuracy	92.25543478260867	hyperbolic median
spambase	0.4	200.0	add_noise	16	hyperbolic_train_accuracy	92.14673913043478	hyperbolic median
spambase	0.4	0.01	add_noise	32	hyperbolic_train_accuracy	91.84782608695652	hyperbolic median
spambase	0.4	0.1	add_noise	32	hyperbolic_train_accuracy	91.875	hyperbolic median
spambase	0.4	1.0	add_noise	32	hyperbolic_train_accuracy	91.82065217391305	hyperbolic median
spambase	0.4	10.0	add_noise	32	hyperbolic_train_accuracy	91.7391304347826	hyperbolic median
spambase	0.4	100.0	add_noise	32	hyperbolic_train_accuracy	91.71195652173914	hyperbolic median
spambase	0.4	200.0	add_noise	32	hyperbolic_train_accuracy	91.7663043478261	hyperbolic median
spambase	0.4	0.01	add_noise	64	hyperbolic_train_accuracy	91.08695652173913	hyperbolic median
spambase	0.4	0.1	add_noise	64	hyperbolic_train_accuracy	91.08695652173913	hyperbolic median
spambase	0.4	1.0	add_noise	64	hyperbolic_train_accuracy	91.05978260869566	hyperbolic median
spambase	0.4	10.0	add_noise	64	hyperbolic_train_accuracy	91.08695652173913	hyperbolic median
spambase	0.4	100.0	add_noise	64	hyperbolic_train_accuracy	91.08695652173913	hyperbolic median
spambase	0.4	200.0	add_noise	64	hyperbolic_train_accuracy	91.08695652173913	hyperbolic median
spambase	0.4	0.01	add_noise	128	hyperbolic_train_accuracy	90.81521739130434	hyperbolic median
spambase	0.4	0.1	add_noise	128	hyperbolic_train_accuracy	90.7608695652174	hyperbolic median
spambase	0.4	1.0	add_noise	128	hyperbolic_train_accuracy	90.89673913043478	hyperbolic median
spambase	0.4	10.0	add_noise	128	hyperbolic_train_accuracy	90.89673913043478	hyperbolic median
spambase	0.4	100.0	add_noise	128	hyperbolic_train_accuracy	90.84239130434784	hyperbolic median
spambase	0.4	200.0	add_noise	128	hyperbolic_train_accuracy	90.84239130434784	hyperbolic median
mnist	0.1	0.01	add_noise	16	hyperbolic_train_accuracy	92.1	hyperbolic median
mnist	0.1	0.1	add_noise	16	hyperbolic_train_accuracy	92.10333333333334	hyperbolic median
mnist	0.1	1.0	add_noise	16	hyperbolic_train_accuracy	92.09333333333332	hyperbolic median
mnist	0.1	10.0	add_noise	16	hyperbolic_train_accuracy	92.11333333333332	hyperbolic median
mnist	0.1	100.0	add_noise	16	hyperbolic_train_accuracy	92.09166666666668	hyperbolic median
mnist	0.1	200.0	add_noise	16	hyperbolic_train_accuracy	92.12166666666668	hyperbolic median
mnist	0.1	0.01	add_noise	32	hyperbolic_train_accuracy	91.9	hyperbolic median
mnist	0.1	0.1	add_noise	32	hyperbolic_train_accuracy	91.89833333333334	hyperbolic median
mnist	0.1	1.0	add_noise	32	hyperbolic_train_accuracy	91.89833333333334	hyperbolic median
mnist	0.1	10.0	add_noise	32	hyperbolic_train_accuracy	91.88833333333334	hyperbolic median
mnist	0.1	100.0	add_noise	32	hyperbolic_train_accuracy	91.89833333333334	hyperbolic median
mnist	0.1	200.0	add_noise	32	hyperbolic_train_accuracy	91.89166666666668	hyperbolic median
mnist	0.1	0.01	add_noise	64	hyperbolic_train_accuracy	91.42833333333331	hyperbolic median
mnist	0.1	0.1	add_noise	64	hyperbolic_train_accuracy	91.4	hyperbolic median
mnist	0.1	1.0	add_noise	64	hyperbolic_train_accuracy	91.41666666666669	hyperbolic median
mnist	0.1	10.0	add_noise	64	hyperbolic_train_accuracy	91.42333333333332	hyperbolic median
mnist	0.1	100.0	add_noise	64	hyperbolic_train_accuracy	91.39833333333334	hyperbolic median
mnist	0.1	200.0	add_noise	64	hyperbolic_train_accuracy	91.40333333333334	hyperbolic median
mnist	0.1	0.01	add_noise	128	hyperbolic_train_accuracy	90.77666666666669	hyperbolic median
mnist	0.1	0.1	add_noise	128	hyperbolic_train_accuracy	90.75833333333333	hyperbolic median
mnist	0.1	1.0	add_noise	128	hyperbolic_train_accuracy	90.745	hyperbolic median
mnist	0.1	10.0	add_noise	128	hyperbolic_train_accuracy	90.77333333333333	hyperbolic median
mnist	0.1	100.0	add_noise	128	hyperbolic_train_accuracy	90.77333333333333	hyperbolic median
mnist	0.1	200.0	add_noise	128	hyperbolic_train_accuracy	90.77333333333333	hyperbolic median
mnist	0.2	0.01	add_noise	16	hyperbolic_train_accuracy	92.09166666666668	hyperbolic median
mnist	0.2	0.1	add_noise	16	hyperbolic_train_accuracy	92.105	hyperbolic median
mnist	0.2	1.0	add_noise	16	hyperbolic_train_accuracy	92.09	hyperbolic median
mnist	0.2	10.0	add_noise	16	hyperbolic_train_accuracy	92.08833333333334	hyperbolic median
mnist	0.2	100.0	add_noise	16	hyperbolic_train_accuracy	92.10333333333334	hyperbolic median
mnist	0.2	200.0	add_noise	16	hyperbolic_train_accuracy	92.08	hyperbolic median
mnist	0.2	0.01	add_noise	32	hyperbolic_train_accuracy	91.9	hyperbolic median
mnist	0.2	0.1	add_noise	32	hyperbolic_train_accuracy	91.87	hyperbolic median
mnist	0.2	1.0	add_noise	32	hyperbolic_train_accuracy	91.86333333333332	hyperbolic median
mnist	0.2	10.0	add_noise	32	hyperbolic_train_accuracy	91.88333333333333	hyperbolic median
mnist	0.2	100.0	add_noise	32	hyperbolic_train_accuracy	91.875	hyperbolic median
mnist	0.2	200.0	add_noise	32	hyperbolic_train_accuracy	91.88833333333334	hyperbolic median
mnist	0.2	0.01	add_noise	64	hyperbolic_train_accuracy	91.40333333333334	hyperbolic median
mnist	0.2	0.1	add_noise	64	hyperbolic_train_accuracy	91.40833333333332	hyperbolic median
mnist	0.2	1.0	add_noise	64	hyperbolic_train_accuracy	91.38333333333334	hyperbolic median
mnist	0.2	10.0	add_noise	64	hyperbolic_train_accuracy	91.40333333333334	hyperbolic median
mnist	0.2	100.0	add_noise	64	hyperbolic_train_accuracy	91.40333333333334	hyperbolic median
mnist	0.2	200.0	add_noise	64	hyperbolic_train_accuracy	91.39	hyperbolic median
mnist	0.2	0.01	add_noise	128	hyperbolic_train_accuracy	90.755	hyperbolic median
mnist	0.2	0.1	add_noise	128	hyperbolic_train_accuracy	90.75666666666666	hyperbolic median
mnist	0.2	1.0	add_noise	128	hyperbolic_train_accuracy	90.75	hyperbolic median
mnist	0.2	10.0	add_noise	128	hyperbolic_train_accuracy	90.75833333333333	hyperbolic median
mnist	0.2	100.0	add_noise	128	hyperbolic_train_accuracy	90.76	hyperbolic median
mnist	0.2	200.0	add_noise	128	hyperbolic_train_accuracy	90.75	hyperbolic median
mnist	0.3	0.01	add_noise	16	hyperbolic_train_accuracy	92.09833333333334	hyperbolic median
mnist	0.3	0.1	add_noise	16	hyperbolic_train_accuracy	92.085	hyperbolic median
mnist	0.3	1.0	add_noise	16	hyperbolic_train_accuracy	92.09166666666668	hyperbolic median
mnist	0.3	10.0	add_noise	16	hyperbolic_train_accuracy	92.09666666666666	hyperbolic median
mnist	0.3	100.0	add_noise	16	hyperbolic_train_accuracy	92.09666666666666	hyperbolic median
mnist	0.3	200.0	add_noise	16	hyperbolic_train_accuracy	92.10833333333332	hyperbolic median
mnist	0.3	0.01	add_noise	32	hyperbolic_train_accuracy	91.86166666666666	hyperbolic median
mnist	0.3	0.1	add_noise	32	hyperbolic_train_accuracy	91.89333333333336	hyperbolic median
mnist	0.3	1.0	add_noise	32	hyperbolic_train_accuracy	91.86666666666666	hyperbolic median
mnist	0.3	10.0	add_noise	32	hyperbolic_train_accuracy	91.88833333333334	hyperbolic median
mnist	0.3	100.0	add_noise	32	hyperbolic_train_accuracy	91.87	hyperbolic median
mnist	0.3	200.0	add_noise	32	hyperbolic_train_accuracy	91.88666666666668	hyperbolic median
mnist	0.3	0.01	add_noise	64	hyperbolic_train_accuracy	91.395	hyperbolic median
mnist	0.3	0.1	add_noise	64	hyperbolic_train_accuracy	91.39333333333332	hyperbolic median
mnist	0.3	1.0	add_noise	64	hyperbolic_train_accuracy	91.38333333333334	hyperbolic median
mnist	0.3	10.0	add_noise	64	hyperbolic_train_accuracy	91.37333333333332	hyperbolic median
mnist	0.3	100.0	add_noise	64	hyperbolic_train_accuracy	91.39333333333332	hyperbolic median
mnist	0.3	200.0	add_noise	64	hyperbolic_train_accuracy	91.38666666666668	hyperbolic median
mnist	0.3	0.01	add_noise	128	hyperbolic_train_accuracy	90.74333333333333	hyperbolic median
mnist	0.3	0.1	add_noise	128	hyperbolic_train_accuracy	90.735	hyperbolic median
mnist	0.3	1.0	add_noise	128	hyperbolic_train_accuracy	90.74333333333333	hyperbolic median
mnist	0.3	10.0	add_noise	128	hyperbolic_train_accuracy	90.755	hyperbolic median
mnist	0.3	100.0	add_noise	128	hyperbolic_train_accuracy	90.74666666666668	hyperbolic median
mnist	0.3	200.0	add_noise	128	hyperbolic_train_accuracy	90.745	hyperbolic median
mnist	0.4	0.01	add_noise	16	hyperbolic_train_accuracy	92.135	hyperbolic median
mnist	0.4	0.1	add_noise	16	hyperbolic_train_accuracy	92.09	hyperbolic median
mnist	0.4	1.0	add_noise	16	hyperbolic_train_accuracy	92.11166666666666	hyperbolic median
mnist	0.4	10.0	add_noise	16	hyperbolic_train_accuracy	92.115	hyperbolic median
mnist	0.4	100.0	add_noise	16	hyperbolic_train_accuracy	92.075	hyperbolic median
mnist	0.4	200.0	add_noise	16	hyperbolic_train_accuracy	92.10166666666667	hyperbolic median
mnist	0.4	0.01	add_noise	32	hyperbolic_train_accuracy	91.895	hyperbolic median
mnist	0.4	0.1	add_noise	32	hyperbolic_train_accuracy	91.83833333333334	hyperbolic median
mnist	0.4	1.0	add_noise	32	hyperbolic_train_accuracy	91.84833333333331	hyperbolic median
mnist	0.4	10.0	add_noise	32	hyperbolic_train_accuracy	91.875	hyperbolic median
mnist	0.4	100.0	add_noise	32	hyperbolic_train_accuracy	91.85666666666668	hyperbolic median
mnist	0.4	200.0	add_noise	32	hyperbolic_train_accuracy	91.85333333333332	hyperbolic median
mnist	0.4	0.01	add_noise	64	hyperbolic_train_accuracy	91.39333333333332	hyperbolic median
mnist	0.4	0.1	add_noise	64	hyperbolic_train_accuracy	91.385	hyperbolic median
mnist	0.4	1.0	add_noise	64	hyperbolic_train_accuracy	91.375	hyperbolic median
mnist	0.4	10.0	add_noise	64	hyperbolic_train_accuracy	91.39	hyperbolic median
mnist	0.4	100.0	add_noise	64	hyperbolic_train_accuracy	91.38666666666668	hyperbolic median
mnist	0.4	200.0	add_noise	64	hyperbolic_train_accuracy	91.37666666666668	hyperbolic median
mnist	0.4	0.01	add_noise	128	hyperbolic_train_accuracy	90.74	hyperbolic median
mnist	0.4	0.1	add_noise	128	hyperbolic_train_accuracy	90.73166666666668	hyperbolic median
mnist	0.4	1.0	add_noise	128	hyperbolic_train_accuracy	90.73833333333332	hyperbolic median
mnist	0.4	10.0	add_noise	128	hyperbolic_train_accuracy	90.74166666666666	hyperbolic median
mnist	0.4	100.0	add_noise	128	hyperbolic_train_accuracy	90.73166666666668	hyperbolic median
mnist	0.4	200.0	add_noise	128	hyperbolic_train_accuracy	90.71333333333334	hyperbolic median
fashion_mnist	0.1	0.01	add_noise	16	hyperbolic_train_accuracy	85.78	hyperbolic median
fashion_mnist	0.1	0.1	add_noise	16	hyperbolic_train_accuracy	85.82333333333332	hyperbolic median
fashion_mnist	0.1	1.0	add_noise	16	hyperbolic_train_accuracy	85.8	hyperbolic median
fashion_mnist	0.1	10.0	add_noise	16	hyperbolic_train_accuracy	85.86	hyperbolic median
fashion_mnist	0.1	100.0	add_noise	16	hyperbolic_train_accuracy	85.78333333333333	hyperbolic median
fashion_mnist	0.1	200.0	add_noise	16	hyperbolic_train_accuracy	85.82666666666667	hyperbolic median
fashion_mnist	0.1	0.01	add_noise	32	hyperbolic_train_accuracy	85.49333333333334	hyperbolic median
fashion_mnist	0.1	0.1	add_noise	32	hyperbolic_train_accuracy	85.49833333333333	hyperbolic median
fashion_mnist	0.1	1.0	add_noise	32	hyperbolic_train_accuracy	85.52666666666666	hyperbolic median
fashion_mnist	0.1	10.0	add_noise	32	hyperbolic_train_accuracy	85.48166666666667	hyperbolic median
fashion_mnist	0.1	100.0	add_noise	32	hyperbolic_train_accuracy	85.44500000000001	hyperbolic median
fashion_mnist	0.1	200.0	add_noise	32	hyperbolic_train_accuracy	85.5	hyperbolic median
fashion_mnist	0.1	0.01	add_noise	64	hyperbolic_train_accuracy	84.89666666666666	hyperbolic median
fashion_mnist	0.1	0.1	add_noise	64	hyperbolic_train_accuracy	84.86166666666666	hyperbolic median
fashion_mnist	0.1	1.0	add_noise	64	hyperbolic_train_accuracy	84.87833333333333	hyperbolic median
fashion_mnist	0.1	10.0	add_noise	64	hyperbolic_train_accuracy	84.86166666666666	hyperbolic median
fashion_mnist	0.1	100.0	add_noise	64	hyperbolic_train_accuracy	84.875	hyperbolic median
fashion_mnist	0.1	200.0	add_noise	64	hyperbolic_train_accuracy	84.87833333333333	hyperbolic median
fashion_mnist	0.1	1.0	add_noise	128	hyperbolic_train_accuracy	84.02	hyperbolic median
fashion_mnist	0.1	10.0	add_noise	128	hyperbolic_train_accuracy	84.00666666666666	hyperbolic median
fashion_mnist	0.1	100.0	add_noise	128	hyperbolic_train_accuracy	84.06166666666667	hyperbolic median
fashion_mnist	0.1	200.0	add_noise	128	hyperbolic_train_accuracy	84.055	hyperbolic median
fashion_mnist	0.2	0.01	add_noise	16	hyperbolic_train_accuracy	85.78833333333333	hyperbolic median
fashion_mnist	0.2	0.1	add_noise	16	hyperbolic_train_accuracy	85.80166666666666	hyperbolic median
fashion_mnist	0.2	1.0	add_noise	16	hyperbolic_train_accuracy	85.75	hyperbolic median
fashion_mnist	0.2	10.0	add_noise	16	hyperbolic_train_accuracy	85.79833333333333	hyperbolic median
fashion_mnist	0.2	100.0	add_noise	16	hyperbolic_train_accuracy	85.74833333333333	hyperbolic median
fashion_mnist	0.2	200.0	add_noise	16	hyperbolic_train_accuracy	85.75666666666667	hyperbolic median
fashion_mnist	0.2	0.01	add_noise	32	hyperbolic_train_accuracy	85.47333333333333	hyperbolic median
fashion_mnist	0.2	0.1	add_noise	32	hyperbolic_train_accuracy	85.47166666666666	hyperbolic median
fashion_mnist	0.2	1.0	add_noise	32	hyperbolic_train_accuracy	85.44333333333334	hyperbolic median
fashion_mnist	0.2	10.0	add_noise	32	hyperbolic_train_accuracy	85.44500000000001	hyperbolic median
fashion_mnist	0.2	100.0	add_noise	32	hyperbolic_train_accuracy	85.46166666666667	hyperbolic median
fashion_mnist	0.2	200.0	add_noise	32	hyperbolic_train_accuracy	85.45833333333334	hyperbolic median
fashion_mnist	0.2	0.01	add_noise	64	hyperbolic_train_accuracy	84.83000000000001	hyperbolic median
fashion_mnist	0.2	0.1	add_noise	64	hyperbolic_train_accuracy	84.84666666666666	hyperbolic median
fashion_mnist	0.2	1.0	add_noise	64	hyperbolic_train_accuracy	84.88666666666667	hyperbolic median
fashion_mnist	0.2	10.0	add_noise	64	hyperbolic_train_accuracy	84.875	hyperbolic median
fashion_mnist	0.2	100.0	add_noise	64	hyperbolic_train_accuracy	84.84833333333334	hyperbolic median
fashion_mnist	0.2	200.0	add_noise	64	hyperbolic_train_accuracy	84.82833333333333	hyperbolic median
fashion_mnist	0.2	0.01	add_noise	128	hyperbolic_train_accuracy	84.04833333333333	hyperbolic median
fashion_mnist	0.2	0.1	add_noise	128	hyperbolic_train_accuracy	84.01333333333334	hyperbolic median
fashion_mnist	0.2	1.0	add_noise	128	hyperbolic_train_accuracy	84.03500000000001	hyperbolic median
fashion_mnist	0.2	10.0	add_noise	128	hyperbolic_train_accuracy	84.00333333333333	hyperbolic median
fashion_mnist	0.2	100.0	add_noise	128	hyperbolic_train_accuracy	83.995	hyperbolic median
fashion_mnist	0.2	200.0	add_noise	128	hyperbolic_train_accuracy	84.00833333333333	hyperbolic median
fashion_mnist	0.3	0.01	add_noise	16	hyperbolic_train_accuracy	85.74666666666667	hyperbolic median
fashion_mnist	0.3	0.1	add_noise	16	hyperbolic_train_accuracy	85.695	hyperbolic median
fashion_mnist	0.3	1.0	add_noise	16	hyperbolic_train_accuracy	85.74833333333333	hyperbolic median
fashion_mnist	0.3	10.0	add_noise	16	hyperbolic_train_accuracy	85.72999999999999	hyperbolic median
fashion_mnist	0.3	100.0	add_noise	16	hyperbolic_train_accuracy	85.74833333333333	hyperbolic median
fashion_mnist	0.3	200.0	add_noise	16	hyperbolic_train_accuracy	85.71833333333333	hyperbolic median
fashion_mnist	0.3	0.01	add_noise	32	hyperbolic_train_accuracy	85.42833333333333	hyperbolic median
fashion_mnist	0.3	0.1	add_noise	32	hyperbolic_train_accuracy	85.44500000000001	hyperbolic median
fashion_mnist	0.3	1.0	add_noise	32	hyperbolic_train_accuracy	85.435	hyperbolic median
fashion_mnist	0.3	10.0	add_noise	32	hyperbolic_train_accuracy	85.39666666666666	hyperbolic median
fashion_mnist	0.3	100.0	add_noise	32	hyperbolic_train_accuracy	85.47	hyperbolic median
fashion_mnist	0.3	200.0	add_noise	32	hyperbolic_train_accuracy	85.45666666666666	hyperbolic median
fashion_mnist	0.3	0.01	add_noise	64	hyperbolic_train_accuracy	84.84166666666667	hyperbolic median
fashion_mnist	0.3	0.1	add_noise	64	hyperbolic_train_accuracy	84.83833333333334	hyperbolic median
